anr,datum,legislatur,legisjahr,jahrzehnt,titel,stichwort,anzahl,rechtsform,d1e1,d1e2,d1e3,d2e1,d2e2,d2e3,d3e1,d3e2,d3e3,volk,stand,annahme,berecht,stimmen,bet,leer,ungultig,gultig,volkja,volknein,volkja-proz,kt-ja,kt-nein,ktjaproz,dep,gesch_nr,br-pos,bv-pos,nrja,nrnein,srja,srnein,dauer_bv,dauer_abst,i-dauer_samm,i-dauer_br,i-dauer_tot,fr-dauer_samm,fr-dauer_tot,unter_g,unter_u,p-fdp,p-cvp,p-sps,p-svp,p-lps,p-ldu,p-evp,p-ucsp,p-pda,p-poch,p-gps,p-sd,p-rep,p-edu,p-fps,p-lega,p-kvp,p-glp,p-bdp,p-mcg,zsa,eco,sgv,sbv,sgb,cng-travs,vsa,nr-wahl,w-fdp,w-cvp,w-sp,w-svp,w-lps,w-ldu,w-evp,w-csp,w-pda,w-poch,w-gps,w-sd,w-rep,w-edu,w-fps,w-lega,w-kvp,w-glp,w-bdp,w-mcg,w-ubrige,ja-lager,nein-lager,neutral,unbestimmt,urheber,anneepolitique
1,06.06.1848,1,1848-1851,1840 - 1849,Totalrevision vom 12. September 1848,.,1,1,1,1,2,1,21,1,1,5,1,52,.,.,.,1,1,1,.,.,.,.,.,199904,145584,54320,72,826957,15,5,6,5,70,454545,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2,14.01.1866,6,1863-1866,1860 - 1869,Festsetzung von Mass und Gewicht,.,9,1,1,1,5,1,52,.,.,.,.,.,.,1,0,0,.,.,.,.,.,315578,159182,156396,50,441412,9,5,12,5,43,181818,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
3,14.01.1866,6,1863-1866,1860 - 1869,Gleichstellung der Juden und Naturalisierten mit Bezug auf Niederlassung,.,9,1,12,12,3,.,1,1,6,1,62,1,1,5,1,52,1,1,1,.,.,.,.,.,319433,170032,149401,53,229316,12,5,9,5,56,818182,3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
4,14.01.1866,6,1863-1866,1860 - 1869,Stimmrecht der Niedergelassenen in Gemeindeangelegenheiten,.,9,1,1,1,4,1,43,1,1,6,1,62,1,1,5,1,52,0,0,0,.,.,.,.,.,318762,137321,181441,43,079476,8,14,36,363636,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
5,14.01.1866,6,1863-1866,1860 - 1869,Besteuerung und zivilrechtliche Verhältnisse der Niedergelassenen,.,9,1,6,6,1,6,12,1,1,6,1,62,1,1,5,1,52,0,0,0,.,.,.,.,.,315754,125924,189830,39,880413,9,13,40,909091,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
6,14.01.1866,6,1863-1866,1860 - 1869,Stimmrecht der Niedergelassenen in kantonalen Angelegenheiten,.,9,1,1,1,4,1,43,1,1,6,1,62,1,1,5,1,52,0,0,0,.,.,.,.,.,319148,153469,165679,48,087094,10,12,45,454545,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
7,14.01.1866,6,1863-1866,1860 - 1869,Glaubens- und Kultusfreiheit,.,9,1,12,12,3,.,1,1,6,1,62,.,.,.,0,0,0,.,.,.,.,.,320621,157629,162992,49,163654,11,11,50,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8,14.01.1866,6,1863-1866,1860 - 1869,Ausschliessung einzelner Strafarten,.,9,1,1,1,6,1,65,1,1,5,1,52,1,1,6,1,62,0,0,0,.,.,.,.,.,316983,108364,208619,34,18606,6,5,15,5,29,545455,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
9,14.01.1866,6,1863-1866,1860 - 1869,Schutz des geistigen Eigentums,.,9,1,4,4,1,4,12,12,12,1,.,1,1,5,1,52,0,0,0,.,.,.,.,.,314862,137476,177386,43,662303,9,5,12,5,43,181818,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
